Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
0550-DCXLH,Male,64.0,No,0.0,Thermal,92274,33.53604,-116.119222,0.0,13.0,Offer B,Yes,40.99,No,Yes,DSL,21.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,73.35,931.55,0.0,0.0,532.87,1415.4,Stayed,Competitor,Competitor had better devices,71.6576923076923,8,108.87692307692308
0556-FJEGU,Male,26.0,No,0.0,Lafayette,94549,37.907777,-122.127161,0.0,58.0,Offer B,Yes,47.47,No,Yes,DSL,45.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,70.1,4048.95,0.0,0.0,2753.26,6802.21,Stayed,Competitor,Competitor had better devices,69.80948275862069,7,117.27948275862069
0557-ASKVU,Female,43.0,Yes,0.0,Beverly Hills,90210,34.099891,-118.414338,2.0,18.0,Offer D,Yes,44.97,No,Yes,Cable,7.0,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,957.1,0.0,0.0,809.46,1766.56,Stayed,Competitor,Competitor had better devices,53.172222222222224,5,98.14222222222222
0559-CKHUS,Female,44.0,Yes,0.0,Pleasanton,94588,37.685052,-121.912061,6.0,29.0,Offer C,Yes,49.96,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,19.55,521.8,0.0,0.0,1448.84,1970.64,Stayed,Competitor,Competitor had better devices,17.99310344827586,2,67.95310344827587
0562-FGDCR,Female,61.0,Yes,0.0,Whitmore,96096,40.637105,-121.906949,7.5,72.0,Offer B,Yes,21.84,Yes,Yes,DSL,30.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0.0,1572.48,7003.13,Stayed,Competitor,Competitor had better devices,75.42569444444445,8,97.26569444444445
0562-HKHML,Male,39.0,Yes,0.0,Alameda,94502,37.724817,-122.224363,7.5,71.0,Offer A,Yes,18.99,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,23.9,1626.4,0.0,0.0,1348.29,2974.69,Stayed,Competitor,Competitor had better devices,22.907042253521126,3,41.89704225352113
0562-KBDVM,Female,62.0,No,0.0,Herald,95638,38.313447,-121.123886,0.0,70.0,Offer A,No,25.420517214274486,No,Yes,DSL,11.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,44.6,3058.15,0.0,0.0,0.0,3058.15,Stayed,Competitor,Competitor had better devices,43.68785714285715,6,43.68785714285715
0564-JJHGS,Male,45.0,No,0.0,Guerneville,95446,38.52576,-123.013347,0.0,9.0,Offer B,Yes,19.22,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.5,829.1,0.0,0.0,172.98,1002.08,Churned,Dissatisfaction,Limited range of services,92.12222222222222,7,111.34222222222223
0564-MUUQK,Female,28.0,Yes,0.0,Imperial Beach,91932,32.579134,-117.119009,5.0,20.0,Offer B,Yes,38.71,Yes,Yes,Fiber Optic,45.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.5,1916.2,0.0,0.0,774.2,2690.4,Stayed,Competitor,Competitor had better devices,95.81,8,134.52
0565-IYCGT,Male,51.0,No,0.0,San Diego,92117,32.825086,-117.199424,0.0,69.0,Offer A,Yes,29.38,Yes,Yes,DSL,9.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,0.0,0.0,2027.22,7383.67,Churned,Competitor,Competitor made better offer,77.62971014492753,10,107.00971014492754
0565-JUPYD,Male,26.0,No,0.0,Benicia,94510,38.113533,-122.11926,0.0,63.0,Offer B,Yes,21.45,Yes,Yes,Fiber Optic,45.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,104.5,6590.8,0.0,0.0,1351.35,7942.15,Stayed,Competitor,Competitor had better devices,104.61587301587302,9,126.06587301587301
0567-GGCAC,Female,38.0,No,0.0,Biola,93606,36.798882,-120.019511,0.0,7.0,Offer B,Yes,15.84,No,Yes,DSL,14.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.4,438.9,0.0,0.0,110.88,549.78,Stayed,Competitor,Competitor had better devices,62.699999999999996,6,78.53999999999999
0567-XRHCU,Female,19.0,Yes,0.0,Los Angeles,90049,34.091829,-118.491244,7.0,69.0,Offer B,No,25.420517214274486,No,Yes,DSL,45.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.95,2960.1,0.0,0.0,0.0,2960.1,Stayed,Competitor,Competitor had better devices,42.9,6,42.9
0568-ONFPC,Male,34.0,Yes,0.0,San Francisco,94112,37.720498,-122.443119,1.0,5.0,Offer E,Yes,40.05,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.9,135.0,0.0,0.0,200.25,335.25,Churned,Other,Moved,27.0,3,67.05
0570-BFQHT,Female,38.0,No,0.0,Anderson,96007,40.448632,-122.306657,0.0,9.0,Offer B,Yes,32.57,No,Yes,Fiber Optic,13.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.55,653.9,0.0,0.0,293.13,944.75,Stayed,Competitor,Competitor had better devices,72.65555555555555,5,104.97222222222223
0572-ZJKLT,Female,32.0,Yes,0.0,Chester,96020,40.243494,-121.154733,7.5,46.0,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,0.0,0.0,2265.96,6886.81,Stayed,Competitor,Competitor had better devices,100.65652173913043,9,149.71326086956523
0575-CUQOV,Male,76.0,Yes,0.0,Hilmar,95324,37.394536,-120.890747,7.5,60.0,Offer B,Yes,17.05,No,Yes,Fiber Optic,21.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.95,5867.0,0.0,0.0,1023.0,6890.0,Stayed,Competitor,Competitor had better devices,97.78333333333333,7,114.83333333333333
0576-WNXXC,Male,70.0,Yes,0.0,Parlier,93648,36.622237,-119.521126,1.0,27.0,Offer B,Yes,39.49,Yes,Yes,Fiber Optic,7.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0.0,0.0,1066.23,3576.43,Churned,Dissatisfaction,Service dissatisfaction,92.97037037037036,8,132.46037037037036
0577-WHMEV,Female,19.0,Yes,0.0,San Jose,95133,37.371862,-121.860349,2.0,16.0,Offer D,Yes,27.83,Yes,Yes,Fiber Optic,45.0,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.7,1374.9,0.0,0.0,445.28,1820.18,Stayed,Competitor,Competitor had better devices,85.93125,8,113.76125
0578-SKVMF,Female,23.0,Yes,0.0,Seeley,92273,32.790282,-115.689559,4.0,22.0,Offer B,Yes,4.01,No,Yes,Cable,45.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,0.0,0.0,88.22,1934.12,Churned,Competitor,Competitor had better devices,83.90454545454546,6,87.91454545454545
0580-PIQHM,Female,21.0,Yes,0.0,Riverside,92503,33.890046,-117.455583,7.0,41.0,Offer B,Yes,14.73,Yes,Yes,Fiber Optic,45.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.6,3930.55,0.0,0.0,603.93,4534.48,Stayed,Competitor,Competitor had better devices,95.86707317073171,9,110.59707317073169
0581-BXBUB,Female,76.0,No,0.0,Penn Valley,95946,39.203817,-121.19584,0.0,4.0,Offer B,Yes,35.67,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,72.75,317.75,0.0,0.0,142.68,460.43,Stayed,Competitor,Competitor had better devices,79.4375,4,115.1075
0581-MDMPW,Female,63.0,No,0.0,San Jose,95148,37.339533,-121.777179,0.0,24.0,Offer C,Yes,44.09,Yes,Yes,Fiber Optic,9.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.95,2072.75,0.0,0.0,1058.16,3130.91,Stayed,Competitor,Competitor had better devices,86.36458333333333,6,130.45458333333332
0582-AVCLN,Female,43.0,No,0.0,Bakersfield,93304,35.339796,-119.023552,0.0,38.0,Offer B,Yes,43.19,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,20.3,743.05,0.0,0.0,1641.22,2384.27,Stayed,Competitor,Competitor had better devices,19.553947368421053,2,62.743947368421054
0584-BJQGZ,Female,19.0,No,0.0,Taylorsville,95983,40.053684,-120.743116,0.0,25.0,Offer B,Yes,28.05,Yes,Yes,Cable,45.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0.0,0.0,701.25,2539.15,Stayed,Competitor,Competitor had better devices,73.516,9,101.566
0585-EGDDA,Male,41.0,Yes,0.0,Etna,96027,41.405193,-123.008567,7.5,40.0,Offer B,Yes,39.22,No,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3168.75,0.0,0.0,1568.8,4695.81,Stayed,Competitor,Competitor had better devices,79.21875,5,117.39525
0587-DMGBH,Female,48.0,No,0.0,Willows,95988,39.493991,-122.286363,0.0,8.0,Offer B,Yes,37.79,No,Yes,Cable,25.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.85,365.55,0.0,0.0,302.32,664.86,Churned,Competitor,Competitor offered higher download speeds,45.69375,3,83.1075
0594-UFTUL,Male,35.0,Yes,0.0,Mather,95655,38.549822,-121.266725,1.0,13.0,Offer D,Yes,40.2,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,19.85,252.0,0.0,0.0,522.6,774.6,Stayed,Competitor,Competitor had better devices,19.384615384615383,2,59.58461538461539
0595-ITUDF,Male,21.0,Yes,0.0,Fairfax,94930,37.971751,-122.611873,0.0,64.0,Offer B,Yes,34.58,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.8,5960.5,0.0,0.0,2213.12,8173.62,Stayed,Competitor,Competitor had better devices,93.1328125,7,127.7128125
0596-BQCEQ,Female,32.0,Yes,0.0,Hydesville,95547,40.557314,-124.081662,1.0,62.0,Offer B,Yes,48.58,No,Yes,Fiber Optic,13.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,6283.3,0.0,0.0,2871.9325,9295.26,Churned,Competitor,Competitor had better devices,101.34354838709677,8,149.9235483870968
0599-XNYDO,Female,51.0,Yes,0.0,Graton,95444,38.434362,-122.86891,0.0,20.0,Offer B,Yes,43.49,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,1540.35,0.0,0.0,869.8,2410.15,Stayed,Competitor,Competitor had better devices,77.0175,3,120.50750000000001
0601-WZHJF,Male,53.0,Yes,0.0,Shafter,93263,35.490705,-119.286833,1.0,14.0,Offer D,No,25.420517214274486,No,Yes,DSL,12.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,46.35,667.7,0.0,0.0,0.0,667.7,Churned,Attitude,Attitude of service provider,47.69285714285714,5,47.69285714285714
0602-DDUML,Female,21.0,No,0.0,Fallbrook,92028,33.362575,-117.299644,0.0,57.0,Offer B,Yes,36.14,No,Yes,Cable,45.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,69.75,3894.4,0.0,0.0,2059.98,5954.38,Stayed,Competitor,Competitor had better devices,68.32280701754387,8,104.46280701754387
0603-OLQDC,Male,41.0,No,0.0,Whittier,90601,34.007353,-118.033683,0.0,12.0,Offer D,Yes,27.07,No,Yes,Cable,29.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,69.85,837.5,0.0,0.0,324.84,1162.34,Stayed,Competitor,Competitor had better devices,69.79166666666667,7,96.86166666666666
0603-TPMIB,Female,40.0,Yes,0.0,San Simeon,93452,35.746484,-121.223355,0.0,59.0,Offer B,Yes,42.37,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,25.45,1534.05,0.0,0.0,2499.83,4033.88,Stayed,Competitor,Competitor had better devices,26.000847457627117,3,68.37084745762712
0604-THJFP,Female,40.0,Yes,0.0,Castro Valley,94552,37.722727,-122.02157,4.0,59.0,Offer B,Yes,8.28,No,Yes,DSL,22.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,75.95,4542.35,0.0,0.0,488.52,5030.87,Stayed,Competitor,Competitor had better devices,76.98898305084747,8,85.26898305084745
0607-DAAHE,Male,62.0,No,0.0,Olivehurst,95961,39.082568,-121.55325,0.0,53.0,Offer B,Yes,26.21,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,19.75,1052.35,0.0,0.0,1389.13,2441.48,Churned,Price,Long distance charges,19.85566037735849,2,46.06566037735849
0607-MVMGC,Male,33.0,Yes,0.0,Ranchita,92066,33.215251,-116.53633,3.0,45.0,Offer B,Yes,39.82,Yes,Yes,DSL,13.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.75,3600.65,0.0,0.0,1791.9,5392.55,Stayed,Competitor,Competitor had better devices,80.01444444444445,9,119.83444444444444
0608-JDVEC,Male,55.0,Yes,0.0,Dunlap,93621,36.789213,-119.140338,5.0,50.0,Offer B,Yes,1.87,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,19.8,1013.2,0.0,0.0,93.5,1106.7,Stayed,Competitor,Competitor had better devices,20.264,2,22.134
0611-DFXKO,Male,35.0,Yes,0.0,Comptche,95427,39.239818,-123.565432,1.0,20.0,Offer D,Yes,18.05,No,Yes,Fiber Optic,5.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.0,1820.45,0.0,0.0,361.0,2181.45,Churned,Dissatisfaction,Service dissatisfaction,91.02250000000001,6,109.07249999999999
0612-RTZZA,Female,77.0,No,0.0,Vista,92084,33.22784,-117.200024,0.0,1.0,Offer E,No,25.420517214274486,No,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,0.0,0.0,25.25,Churned,Price,Price too high,25.25,2,25.25
0613-WUXUM,Female,38.0,Yes,0.0,Soquel,95073,37.023669,-121.946461,1.0,70.0,Offer B,Yes,38.63,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,19.2,1401.4,0.0,0.0,2704.1,4105.5,Stayed,Competitor,Competitor had better devices,20.02,2,58.65
0616-ATFGB,Male,74.0,Yes,0.0,Shasta Lake,96019,40.692523,-122.369876,1.0,1.0,Offer E,No,25.420517214274486,No,Yes,Cable,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0.0,0.0,0.0,25.05,Churned,Competitor,Competitor had better devices,25.05,2,25.05
0617-AQNWT,Female,61.0,Yes,0.0,North Hills,91343,34.238802,-118.482296,5.0,64.0,Offer B,No,25.420517214274486,No,Yes,DSL,27.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,47.85,3147.5,0.0,0.0,0.0,3147.5,Churned,Competitor,Competitor made better offer,49.1796875,7,49.1796875
0617-FHSGK,Male,62.0,No,0.0,Rancho Cordova,95670,38.602723,-121.279913,0.0,49.0,Offer B,Yes,19.08,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.2,3678.3,0.0,0.0,934.92,4633.22,Churned,Price,Extra data charges,75.06734693877551,3,94.55551020408164
0618-XWMSS,Male,60.0,No,0.0,Wasco,93280,35.652242,-119.4464,0.0,28.0,Offer C,Yes,44.28,No,Yes,Fiber Optic,5.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0.0,1239.84,3308.39,Churned,Price,Long distance charges,73.87678571428572,4,118.1567857142857
0619-OLYUR,Male,32.0,Yes,0.0,Garden Grove,92840,33.787165,-117.931889,1.0,72.0,Offer B,Yes,47.83,Yes,Yes,Fiber Optic,27.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.9,8071.05,0.0,0.0,2871.9325,11094.447500000002,Stayed,Competitor,Competitor had better devices,112.09791666666666,10,154.08954861111113
0620-DLSLK,Female,47.0,No,0.0,Pasadena,91103,34.167465,-118.165327,0.0,13.0,Offer B,Yes,34.18,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,81.9,1028.9,0.0,0.0,444.34,1473.24,Stayed,Competitor,Competitor had better devices,79.14615384615385,4,113.32615384615384
0620-XEFWH,Male,41.0,Yes,0.0,Oak Run,96069,40.689243,-122.037023,1.0,4.0,Offer E,Yes,39.04,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,18.85,84.2,0.0,0.0,156.16,240.36,Stayed,Competitor,Competitor had better devices,21.05,2,60.09
0621-CXBKL,Female,62.0,No,0.0,Copperopolis,95228,37.943954,-120.67108,0.0,53.0,Offer B,Yes,10.32,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,18.7,1005.7,0.0,0.0,546.96,1552.66,Stayed,Competitor,Competitor had better devices,18.975471698113207,2,29.29547169811321
0621-HJWXJ,Female,54.0,Yes,0.0,Irvine,92618,33.667145,-117.732135,1.0,63.0,Offer B,Yes,21.15,Yes,Yes,Fiber Optic,24.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,5029.05,0.0,0.0,1332.45,6361.5,Stayed,Competitor,Competitor had better devices,79.82619047619048,5,100.97619047619048
0621-JFHOL,Female,41.0,No,0.0,North Hollywood,91602,34.15136,-118.364786,0.0,10.0,Offer D,No,25.420517214274486,No,Yes,Cable,29.0,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,29.6,299.05,0.0,0.0,0.0,299.05,Stayed,Competitor,Competitor had better devices,29.905,3,29.905
0621-TSSMU,Male,29.0,Yes,0.0,Maywood,90270,33.988572,-118.186565,0.0,56.0,Offer B,Yes,48.87,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,19.95,1126.75,0.0,0.0,2736.72,3863.47,Stayed,Competitor,Competitor had better devices,20.120535714285715,2,68.99053571428571
0621-TWIEM,Male,28.0,No,0.0,Newhall,91321,34.370378,-118.504118,0.0,10.0,Offer D,Yes,34.44,No,Yes,Cable,45.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0.0,344.4,747.0,Churned,Attitude,Attitude of support person,40.260000000000005,4,74.7
0623-EJQEG,Male,50.0,No,0.0,Murphys,95247,38.147852,-120.440124,0.0,65.0,Offer B,Yes,2.72,Yes,Yes,Fiber Optic,16.0,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,93.55,6069.25,0.0,0.0,176.8,6276.05,Stayed,Competitor,Competitor had better devices,93.37307692307692,7,96.55461538461539
0623-GDISB,Female,63.0,No,0.0,San Clemente,92673,33.4725,-117.584273,0.0,1.0,Offer B,Yes,16.42,No,Yes,Cable,21.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.45,48.45,0.0,0.0,16.42,64.87,Joined,Competitor,Competitor had better devices,48.45,4,64.87
0623-IIHUG,Female,77.0,No,0.0,San Diego,92122,32.85723,-117.209774,0.0,21.0,Offer B,No,25.420517214274486,No,Yes,Cable,8.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-10.0,840.1,0.0,0.0,0.0,840.1,Churned,Competitor,Competitor made better offer,40.00476190476191,4,40.00476190476191
0625-AFOHS,Female,40.0,Yes,0.0,Ferndale,95536,40.4785,-124.301372,5.0,29.0,Offer C,Yes,34.44,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,20.2,558.8,0.0,0.0,998.76,1557.56,Stayed,Competitor,Competitor had better devices,19.268965517241377,2,53.708965517241374
0626-QXNGV,Female,55.0,Yes,0.0,Arcata,95521,40.839958,-124.003757,7.0,72.0,Offer B,Yes,37.98,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,24.15,1776.45,0.0,0.0,2734.56,4511.01,Stayed,Competitor,Competitor had better devices,24.672916666666666,3,62.65291666666667
0628-CNQRM,Male,49.0,Yes,0.0,Temecula,92592,33.507255,-117.029473,1.0,22.0,Offer B,Yes,19.8,No,Yes,Cable,17.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,67.5,1544.05,0.0,0.0,435.6,1979.65,Churned,Other,Don't know,70.18409090909091,7,89.98409090909091
0634-SZPQA,Female,64.0,No,0.0,San Anselmo,94960,37.99272,-122.575026,0.0,23.0,Offer B,Yes,3.55,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05,2169.8,0.0,0.0,81.65,2224.07,Churned,Competitor,Competitor offered higher download speeds,94.33913043478262,6,96.69869565217392
0635-WKOLD,Male,33.0,Yes,0.0,Ceres,95307,37.553469,-120.952825,0.0,40.0,Offer B,Yes,23.74,Yes,Yes,DSL,22.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,70.75,2921.75,0.0,0.0,949.6,3871.35,Stayed,Competitor,Competitor had better devices,73.04375,7,96.78375
0637-KVDLV,Male,30.0,No,0.0,Elk Grove,95758,38.35363,-121.44195,0.0,2.0,Offer E,Yes,17.22,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,0.0,0.0,34.44,196.89,Churned,Other,Don't know,81.225,4,98.445
0637-UBJRP,Male,40.0,Yes,0.0,Wilton,95693,38.392559,-121.225093,5.0,13.0,Offer D,Yes,29.92,No,Yes,Fiber Optic,21.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,0.0,0.0,388.96,1460.29,Churned,Competitor,Competitor offered higher download speeds,84.25384615384615,6,112.33
0637-YLETY,Female,39.0,No,0.0,Douglas City,96024,40.586588,-122.903677,0.0,16.0,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0.0,303.84,1859.49,Churned,Attitude,Attitude of service provider,97.228125,8,116.218125
0639-TSIQW,Female,28.0,No,0.0,White Water,92282,33.972293,-116.654195,0.0,67.0,Offer A,Yes,37.5,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.95,6886.25,0.0,0.0,2512.5,9398.75,Churned,Competitor,Competitor offered more data,102.77985074626865,8,140.27985074626866
0640-YJTPY,Male,19.0,Yes,0.0,Smartville,95977,39.176595,-121.291692,3.0,72.0,Offer A,Yes,5.7,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,21.0,1493.75,0.0,0.0,410.4,1904.15,Stayed,Competitor,Competitor had better devices,20.74652777777778,2,26.446527777777778
0641-EVBOJ,Male,61.0,No,0.0,Coarsegold,93614,37.212191,-119.749323,0.0,3.0,Offer B,Yes,44.97,No,Yes,Fiber Optic,16.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,82.3,214.4,0.0,0.0,134.91,369.31,Joined,Competitor,Competitor had better devices,71.46666666666667,4,123.10333333333334
0643-OKLRP,Female,73.0,Yes,0.0,Azusa,91702,34.174493,-117.87068,1.0,47.0,Offer B,Yes,38.31,Yes,Yes,Fiber Optic,7.0,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.35,3825.85,0.0,0.0,1800.57,5716.42,Churned,Dissatisfaction,Network reliability,81.40106382978723,4,121.62595744680851
0644-OQMDK,Male,69.0,No,0.0,Merced,95348,37.40122,-120.514191,0.0,4.0,Offer E,Yes,6.18,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,293.85,0.0,0.0,24.72,318.57,Stayed,Competitor,Competitor had better devices,73.4625,3,79.6425
0650-BWOZN,Female,71.0,No,0.0,Aguanga,92536,33.482243,-116.827173,0.0,18.0,Offer B,Yes,7.51,No,Yes,Fiber Optic,24.0,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,73.55,1359.45,0.0,0.0,135.18,1494.63,Stayed,Competitor,Competitor had better devices,75.525,4,83.03500000000001
0654-HMSHN,Male,45.0,Yes,0.0,Mojave,93501,35.097323,-118.171288,1.0,21.0,Offer D,Yes,42.65,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.4,2157.95,0.0,0.0,895.65,3053.6,Churned,Attitude,Attitude of support person,102.7595238095238,9,145.40952380952382
0654-PQKDW,Female,58.0,Yes,0.0,Pescadero,94060,37.22565,-122.297533,5.0,62.0,Offer B,Yes,42.05,No,Yes,DSL,20.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.75,4263.45,0.0,0.0,2607.1,6870.55,Stayed,Competitor,Competitor had better devices,68.76532258064516,7,110.81532258064516
0655-RBDUG,Male,32.0,No,0.0,Alviso,95002,37.449537,-121.994813,0.0,7.0,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0,0.0,0.0,64.75,777.75,Churned,Competitor,Competitor had better devices,101.85714285714286,8,111.10714285714286
0655-YDGFJ,Male,34.0,No,0.0,Palm Springs,92264,33.745746,-116.514215,0.0,29.0,Offer C,Yes,10.06,No,Yes,DSL,25.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.95,1323.7,0.0,0.0,291.74,1615.44,Stayed,Competitor,Competitor had better devices,45.6448275862069,4,55.704827586206896
